Cosmic Watch Muon Detector
Device ID: Kingswood College B
Firmware version: 2.1.1 non official
Compiled: Jul 22 2018 at 15:06:55
Official website: http://cosmicwatch.lns.mit.edu/
This software can be found at: https://github.com/jgOhYeah/NonOfficial-StuffForCosmicWatchMuonDetectors

Master
Count,Time Stamp,Measured ADC,SIPM Voltage,Dead Time,Temperature C
19618,12150905,103,22.2,1274421,20.9
19619,12151861,49,15.5,1274519,20.9
19620,12152311,263,45.4,1274545,20.9
19621,12152950,70,18.9,1274644,20.9
19622,12152992,263,45.4,1274669,20.9
19623,12153439,51,15.9,1274695,20.9
19624,12154282,355,68.3,1274793,20.9
19625,12155439,79,20.0,1274889,20.9
19626,12156052,79,20.0,1274989,20.9
19627,12156203,455,117,1275012,20.3
19628,12156585,76,19.7,1275039,20.9
19629,12156681,67,18.5,1275062,20.9
19630,12157551,83,20.5,1275161,20.9
19631,12159593,204,34.7,1275290,20.9
19632,12159930,159,27.7,1275323,20.9
19633,12160184,376,76.4,1275422,20.9
19634,12160431,60,17.4,1275633,20.9
19635,12160540,81,20.3,1275658,20.9
19636,12160703,96,21.7,1275681,20.9
19637,12162007,472,126,1275779,20.3
19638,12162822,271,46.9,1275874,20.9
19639,12162946,60,17.4,1275899,20.9
19640,12163460,284,49.4,1275995,20.9
19641,12165366,124,23.9,1276093,20.9
19642,12166163,113,23.0,1276188,20.9
19643,12166816,63,17.9,1276288,20.9
19644,12167175,440,109,1276312,20.3
19645,12167381,188,32.0,1276339,20.9
19646,12168443,124,23.9,1276442,20.9
19647,12168525,353,67.6,1276465,20.9
19648,12169244,396,85.3,1276563,20.3
19649,12169527,127,24.2,1276586,20.9
19650,12170674,126,24.1,1276686,20.9
19651,12171012,60,17.4,1276782,20.9
19652,12171652,67,18.5,1276809,20.9
19653,12171765,359,69.9,1276833,20.9
19654,12172149,204,34.7,1276931,20.9
19655,12172471,92,21.3,1276954,20.9
19656,12173850,56,16.8,1277223,20.9
19657,12174745,83,20.5,1277317,20.9
19658,12175221,76,19.7,1277415,20.9
19659,12175375,51,15.9,1277448,20.9
19660,12177125,366,72.4,1277544,20.9
19661,12177420,300,52.8,1277642,20.9
19662,12178103,120,23.6,1277664,20.9
19663,12179014,124,23.9,1277762,20.9
19664,12179307,600,204,1277785,19.8
19665,12180091,271,46.9,1277883,20.9
19666,12180559,377,76.3,1277980,20.4
19667,12181688,248,42.7,1278080,20.9
19668,12182783,551,165,1278177,19.8
19669,12184033,231,39.5,1278276,20.9
19670,12184128,51,15.9,1278298,20.9
19671,12184901,110,22.8,1278396,20.9
19672,12185176,188,32.0,1278418,20.9
19673,12187028,305,53.9,1278559,20.9
19674,12187077,657,260,1278584,19.6
19675,12187641,96,21.7,1278611,20.9
19676,12188034,368,72.9,1278708,20.9
19677,12188566,595,213,1278733,20.3
19678,12189178,152,26.8,1278829,20.9
19679,12189262,697,300,1278854,19.8
19680,12189951,143,25.7,1278878,20.9
19681,12191104,551,165,1278978,20.3
19682,12191426,572,184,1279076,19.8
19683,12191493,103,22.2,1279103,20.9
19684,12193417,316,56.8,1279233,20.9
19685,12194198,88,21.0,1279258,20.9
19686,12194251,508,145,1279281,19.8
19687,12195922,271,46.9,1279421,20.9
19688,12196584,192,32.7,1279517,20.9
19689,12196748,537,162,1279544,19.8
19690,12196903,243,41.7,1279568,20.9
19691,12197211,115,23.2,1279594,20.9
19692,12198132,112,22.9,1279692,20.9
19693,12198460,135,24.9,1279716,20.9
19694,12200285,63,17.9,1279846,20.9
19695,12200351,112,22.9,1279871,20.9
19696,12200573,56,16.8,1279896,20.9
19697,12200805,184,31.4,1279993,20.9
19698,12201002,63,17.9,1280019,20.9
19699,12201083,115,23.2,1280044,20.9
19700,12201188,62,17.8,1280075,20.9
19701,12202526,103,22.2,1280175,20.9
19702,12202985,339,63.0,1280271,20.9
19703,12203285,62,17.8,1280297,20.9
19704,12203416,83,20.5,1280321,20.9
19705,12204738,536,160,1280421,20.3
19706,12204840,291,51.0,1280445,20.9
19707,12205954,63,17.9,1280544,20.9
19708,12206723,71,19.1,1280640,20.9
19709,12207254,163,28.2,1280737,20.9
19710,12208295,231,39.5,1280833,20.9
19711,12208514,216,36.8,1280859,20.9
19712,12209603,339,63.0,1280956,20.9
19713,12209688,159,27.7,1280983,20.9
19714,12210145,455,117,1281015,20.3
19715,12210565,79,20.0,1281112,20.9
19716,12212224,355,68.3,1281211,20.9
19717,12212935,167,28.8,1281309,20.9
19718,12213321,67,18.5,1281336,20.9
19719,12214393,216,36.8,1281431,20.9
19720,12215070,408,90.6,1281530,20.3
19721,12215325,94,21.5,1281554,20.9
19722,12216361,78,19.9,1281653,20.9
19723,12216574,70,18.9,1281677,20.9
19724,12217392,88,21.0,1281777,20.9
19725,12218403,152,26.8,1281874,20.9
19726,12218524,225,38.5,1281901,20.9
19727,12218862,62,17.8,1281935,20.9
19728,12219950,238,40.8,1282030,20.9
19729,12220489,71,19.1,1282131,20.9
19730,12220946,56,16.8,1282154,20.9
19731,12221425,481,130,1282253,20.3
19732,12221701,126,24.1,1282277,20.9
19733,12222426,348,65.6,1282377,20.9
19734,12222610,345,65.0,1282400,20.9
19735,12222997,88,21.0,1282427,20.9
19736,12223387,71,19.1,1282521,20.9
19737,12223575,280,48.7,1282549,20.9
19738,12223903,195,33.2,1282572,20.9
19739,12224099,159,27.7,1282599,20.9
19740,12224247,51,15.9,1282623,20.9
19741,12225622,364,71.7,1282764,20.9
19742,12225824,184,31.4,1282790,20.9
19743,12225987,62,17.8,1282813,20.9
19744,12226185,231,39.5,1282838,20.9
19745,12226942,236,40.4,1282935,20.9
19746,12226970,79,20.0,1282961,20.9
19747,12227454,295,51.7,1282985,20.9
19748,12228401,364,71.7,1283085,20.9
19749,12228465,302,53.3,1283110,20.9
19750,12228800,140,25.4,1283207,20.9
19751,12229579,184,31.4,1283232,20.9
19752,12229827,192,32.7,1283328,20.9
19753,12230014,440,109,1283353,20.3
19754,12230278,204,34.7,1283377,20.9
19755,12230606,184,31.4,1283410,20.9
19756,12231989,103,22.2,1283543,20.9
19757,12232092,167,28.8,1283566,20.9
19758,12233364,134,24.8,1283663,20.9
19759,12233570,102,22.2,1283685,20.9
19760,12234083,199,33.9,1283783,20.9
19761,12234518,284,49.4,1283806,20.9
19762,12234594,408,90.6,1283833,20.3
19763,12235671,56,16.8,1283931,20.9
19764,12236806,184,31.4,1284031,20.9
19765,12237539,209,35.6,1284127,20.9
19766,12237631,332,61.2,1284152,20.9
19767,12237814,444,109,1284174,20.3
19768,12238404,284,49.4,1284278,20.9
19769,12238476,380,78.1,1284305,20.9
19770,12239321,177,30.3,1284402,20.9
19771,12239483,57,16.9,1284428,20.9
19772,12239815,275,47.7,1284453,20.9
19773,12241074,192,32.7,1284550,20.9
19774,12241881,62,17.8,1284646,20.9
19775,12243815,415,95.0,1284778,20.3
19776,12244094,158,27.5,1284801,20.9
19777,12245103,131,24.5,1284901,20.9
19778,12245749,255,44.0,1284999,20.9
19779,12246900,102,22.2,1285099,20.9
19780,12247277,96,21.7,1285123,20.9
19781,12248084,271,46.9,1285220,20.9
19782,12248241,307,54.5,1285252,20.9
19783,12248352,254,43.8,1285276,20.9
19784,12248505,71,19.1,1285302,20.9
19785,12248594,56,16.8,1285328,20.9
19786,12249504,49,15.5,1285428,20.9
19787,12249670,199,33.9,1285454,20.9
19788,12249901,126,24.1,1285480,20.9
19789,12250014,71,19.1,1285577,20.9
19790,12250341,120,23.6,1285602,20.9
19791,12250411,192,32.7,1285626,20.9
19792,12250512,451,113,1285652,20.3
19793,12251084,176,30.1,1285751,20.9
19794,12251990,131,24.5,1285778,20.9
19795,12252512,115,23.2,1285885,20.9
19796,12252798,627,249,1285910,19.8
19797,12253870,263,45.4,1286006,20.9
19798,12253904,156,27.3,1286030,20.9
19799,12254406,56,16.8,1286128,20.9
19800,12254985,67,18.5,1286153,20.9
19801,12256270,112,22.9,1286252,20.9
19802,12256646,158,27.5,1286351,20.9
19803,12258902,60,17.4,1286483,20.9
19804,12259861,412,92.9,1286581,20.3
19805,12261503,255,44.0,1286677,20.9
19806,12261562,268,46.3,1286702,20.9
19807,12263065,63,17.9,1286832,20.9
19808,12264271,124,23.9,1286932,20.9
19809,12264348,51,15.9,1286966,20.9
19810,12264810,199,33.9,1286991,20.9
19811,12264976,287,50.2,1287089,20.9
19812,12265557,110,22.8,1287114,20.9
19813,12266991,176,30.1,1287211,20.9
19814,12268819,204,34.7,1287341,20.9
19815,12269242,496,144,1287439,20.3
19816,12269891,120,23.6,1287464,20.9
19817,12270608,112,22.9,1287563,20.9
19818,12271065,57,16.9,1287588,20.9
19819,12271780,127,24.2,1287686,20.9
19820,12274521,57,16.9,1287851,20.9
19821,12274752,131,24.5,1287875,20.9
19822,12275083,307,54.5,1287900,20.9
19823,12275582,455,117,1288006,20.3
19824,12276068,111,22.9,1288034,20.9
19825,12276674,63,17.9,1288132,20.9
19826,12276964,71,19.1,1288159,20.9
19827,12277522,377,76.3,1288183,20.9
19828,12280491,56,16.8,1288350,20.9
19829,12280568,78,19.9,1288374,20.9
19830,12281004,65,18.2,1288474,20.9
19831,12281708,399,87.3,1288498,20.4
19832,12282211,423,97.4,1288598,20.3
19833,12284111,377,76.3,1288729,20.9
19834,12284231,291,51.0,1288756,20.9
19835,12284310,152,26.8,1288780,20.9
19836,12284956,92,21.3,1288814,20.9
19837,12285230,83,20.5,1288915,20.9
19838,12285393,467,122,1288939,19.8
19839,12289037,444,109,1289105,20.3
19840,12290035,211,36.0,1289202,20.9
19841,12291161,60,17.4,1289301,20.9
19842,12292516,204,34.7,1289431,20.9
19843,12292678,96,21.7,1289459,20.9
19844,12294803,492,135,1289590,19.8
19845,12295327,51,15.9,1289618,20.9
19846,12295520,600,204,1289641,20.3
19847,12295669,399,87.3,1289741,20.3
19848,12296056,112,22.9,1289763,20.9
19849,12297268,57,16.9,1289863,20.9
19850,12297733,312,55.7,1289895,20.9
19851,12298750,135,24.9,1289993,20.9
19852,12298800,113,23.0,1290020,20.9
19853,12298951,108,22.6,1290117,20.9
19854,12299626,88,21.0,1290143,20.9
19855,12300375,591,189,1290239,20.3
19856,12300405,103,22.2,1290264,20.9
19857,12300478,167,28.8,1290288,20.9
19858,12300657,359,69.9,1290314,20.9
19859,12300746,120,23.6,1290338,20.9
19860,12300861,192,32.7,1290365,20.9
19861,12301137,63,17.9,1290462,20.9
19862,12301382,167,28.8,1290488,20.9
19863,12301648,131,24.5,1290518,20.9
19864,12301835,167,28.8,1290543,20.9
19865,12301987,135,24.9,1290565,20.9
19866,12305245,816,637,1290766,19.8
19867,12305829,387,81.0,1290790,20.4
19868,12306831,280,48.7,1290890,20.9
19869,12307069,56,16.8,1290913,20.9
19870,12307369,316,56.8,1291011,20.9
19871,12307673,273,47.3,1291034,20.9
19872,12308833,260,44.8,1291132,20.9
19873,12309070,551,165,1291345,20.3
19874,12309778,79,20.0,1291442,20.9
19875,12311905,96,21.7,1291572,20.9
19876,12312173,92,21.3,1291597,20.9
19877,12313448,99,21.9,1291701,20.9
19878,12313906,489,138,1291795,20.3
19879,12313939,96,21.7,1291821,20.9
19880,12315561,134,24.8,1291916,20.9
19881,12315628,543,165,1291943,20.3
19882,12316222,62,17.8,1292040,20.9
19883,12317010,323,58.5,1292140,20.9
19884,12318205,71,19.1,1292237,20.9
19885,12322305,56,16.8,1292436,20.9
19886,12323211,103,22.2,1292460,20.9
19887,12323393,67,18.5,1292558,20.9
19888,12323444,105,22.4,1292581,20.9
19889,12323760,432,102,1292608,20.3
19890,12324693,451,113,1292705,20.3
19891,12324967,536,160,1292739,20.3
19892,12325010,167,28.8,1292765,20.9
19893,12325040,289,50.5,1292788,20.9
19894,12325539,255,44.0,1292886,20.9
19895,12326889,103,22.2,1292981,20.9
19896,12327424,76,19.7,1293007,20.9
19897,12328125,371,73.8,1293104,20.9
19898,12329064,57,16.9,1293204,20.9
19899,12329089,369,73.4,1293229,20.9
19900,12329901,120,23.6,1293328,20.9
19901,12331598,110,22.8,1293425,20.9
19902,12332718,97,21.7,1293522,20.9
19903,12333917,398,85.6,1293618,20.4
19904,12334236,115,23.2,1293725,20.9
19905,12334354,376,76.4,1293750,20.9
19906,12335484,147,26.2,1293848,20.9
19907,12335886,81,20.3,1293872,20.9
19908,12337981,337,62.3,1294005,20.9
19909,12339188,135,24.9,1294102,20.9
19910,12340043,110,22.8,1294201,20.9
19911,12340327,572,184,1294226,20.3
19912,12341002,56,16.8,1294494,20.9
19913,12341463,433,104,1294519,20.3
19914,12341898,51,15.9,1294615,20.9
19915,12343657,88,21.0,1294712,20.9
19916,12343938,76,19.7,1294806,20.9
19917,12344472,112,22.9,1294831,20.9
19918,12344761,408,90.6,1294861,20.3
19919,12345425,167,28.8,1294959,20.9
19920,12345715,159,27.7,1294982,20.9
19921,12346049,80,20.1,1295081,20.9
19922,12346320,92,21.3,1295105,20.9
19923,12346394,432,102,1295130,20.3
19924,12346794,97,21.7,1295153,20.9
19925,12348390,71,19.1,1295284,20.9
19926,12349254,56,16.8,1295380,20.9
19927,12350821,369,73.4,1295477,20.9
19928,12351339,135,24.9,1295573,20.9
19929,12351711,422,98.0,1295599,20.3
19930,12352010,193,32.8,1295622,20.9
19931,12353526,185,31.5,1295755,20.9
19932,12354795,78,19.9,1295858,20.9
19933,12355388,161,27.9,1295883,20.9
19934,12355598,361,70.6,1295980,20.9
19935,12356397,359,69.9,1296005,20.9
19936,12356793,280,48.7,1296101,20.9
19937,12357403,423,97.4,1296127,20.3
19938,12358016,260,44.8,1296223,20.9
19939,12358893,352,66.9,1296322,20.9
19940,12358944,369,73.4,1296346,20.9
19941,12359575,167,28.8,1296371,20.9
19942,12360093,67,18.5,1296469,20.9
19943,12360804,327,59.3,1296495,20.9
19944,12361258,227,38.8,1296592,20.9
19945,12361847,319,57.6,1296624,20.9
19946,12362668,273,47.3,1296722,20.9
19947,12362787,255,44.0,1296748,20.9
19948,12364377,204,34.7,1296878,20.9
19949,12364756,51,15.9,1296903,20.9
19950,12366356,96,21.7,1297035,20.9
19951,12367813,551,165,1297133,20.3
19952,12368411,112,22.9,1297230,20.9
19953,12368800,384,80.1,1297255,20.9
19954,12369131,519,154,1297280,20.3
19955,12369548,287,50.2,1297377,20.9
19956,12369922,192,32.7,1297403,20.9
19957,12370121,51,15.9,1297428,20.9
19958,12371128,124,23.9,1297525,20.9
19959,12371460,414,93.9,1297558,20.3
19960,12374020,319,57.6,1297722,20.9
19961,12374295,83,20.5,1297747,20.9
19962,12374558,339,63.0,1297771,20.9
19963,12374755,150,26.5,1297869,20.9
19964,12374952,460,120,1297894,20.3
19965,12375037,352,66.9,1297919,20.9
19966,12375144,131,24.5,1297943,20.9
19967,12378025,352,66.9,1298108,20.9
19968,12378222,81,20.3,1298131,20.9
19969,12378465,369,73.4,1298156,20.9
19970,12379534,56,16.8,1298253,20.9
19971,12379869,468,123,1298279,20.3
19972,12380325,135,24.9,1298401,20.9
19973,12380545,158,27.5,1298424,20.9
19974,12381615,408,90.6,1298521,20.3
19975,12382646,348,65.6,1298617,20.9
19976,12382721,352,66.9,1298642,20.9
19977,12382777,96,21.7,1298665,20.9
19978,12383122,174,29.8,1298691,20.9
19979,12383370,591,189,1298788,20.3
19980,12383817,359,69.9,1298813,20.9
19981,12384004,460,120,1298837,20.3
19982,12384310,127,24.2,1298934,20.9
19983,12384695,163,28.2,1298958,20.9
19984,12384818,326,59.1,1298983,20.9
19985,12385127,65,18.2,1299006,20.9
19986,12386037,167,28.8,1299113,20.9
19987,12386503,543,165,1299211,20.3
19988,12386744,73,19.3,1299235,20.9
19989,12386890,632,233,1299259,20.3
19990,12387182,80,20.1,1299284,20.9
19991,12387925,56,16.8,1299381,20.9
19992,12389254,105,22.4,1299480,20.9
19993,12389830,115,23.2,1299578,20.9
19994,12390875,76,19.7,1299678,20.9
19995,12391416,63,17.9,1299702,20.9
19996,12391949,204,34.7,1299801,20.9
19997,12392577,332,61.2,1299825,20.9
19998,12393517,583,201,1299922,20.3
19999,12394059,319,57.6,1300018,20.9
20000,12394317,121,23.7,1300052,20.9
20001,12395127,140,25.4,1300152,20.9
20002,12395791,79,20.0,1300177,20.9
20003,12396354,92,21.3,1300276,20.9
20004,12396819,476,130,1300299,20.3
20005,12397327,231,39.5,1300398,20.9
20006,12397586,88,21.0,1300421,20.9
20007,12397613,224,38.3,1300447,20.9
20008,12398323,79,20.0,1300547,20.9
20009,12398950,167,28.8,1300574,20.9
20010,12399426,102,22.2,1300672,20.9
20011,12399626,110,22.8,1300699,20.9
20012,12400127,71,19.1,1300722,20.9
20013,12400627,240,41.2,1300826,20.9
20014,12400944,120,23.6,1300850,20.9
20015,12402393,94,21.5,1300947,20.9
20016,12403006,355,68.3,1301046,20.9
20017,12403086,167,28.8,1301071,20.9
20018,12404392,67,18.5,1301170,20.9
20019,12404696,300,52.8,1301267,20.9
20020,12405153,455,117,1301291,20.3
20021,12406075,231,39.5,1301388,20.9
20022,12408501,167,28.8,1301518,20.9
20023,12409488,255,44.0,1301615,20.9
20024,12409892,120,23.6,1301641,20.9
20025,12409998,88,21.0,1301739,20.9
20026,12410181,248,42.7,1301765,20.9
20027,12410494,529,156,1301796,20.3
20028,12411224,113,23.0,1301893,20.9
20029,12411815,387,81.0,1301916,20.4
20030,12411938,73,19.3,1301941,20.9
20031,12412065,78,19.9,1301966,20.9
20032,12412699,294,51.5,1302064,20.9
20033,12413054,73,19.3,1302090,20.9
20034,12414441,335,61.8,1302221,20.9
20035,12414749,188,32.0,1302244,20.9
20036,12414776,359,69.9,1302269,20.9
20037,12414825,179,30.6,1302292,20.9
20038,12415586,433,104,1302391,20.3
20039,12415858,444,109,1302416,20.3
20040,12416232,120,23.6,1302443,20.9
20041,12416668,96,21.7,1302549,20.9
20042,12416994,521,150,1302575,20.3
20043,12417525,412,92.9,1302671,20.3
20044,12417555,359,69.9,1302698,20.9
20045,12418307,344,64.7,1302722,20.9
20046,12418431,56,16.8,1302748,20.9
20047,12419721,76,19.7,1302880,20.9
20048,12420047,312,55.7,1302907,20.9
20049,12420533,368,72.9,1302931,20.9
20050,12421005,184,31.4,1303030,20.9
20051,12421157,271,46.9,1303054,20.9
20052,12421541,291,51.0,1303079,20.9
20053,12422290,56,16.8,1303177,20.9
20054,12422417,364,71.7,1303211,20.9
20055,12423442,70,18.9,1303311,20.9
20056,12423477,368,72.9,1303336,20.9
20057,12426005,79,20.0,1303502,20.9
20058,12426540,76,19.7,1303527,20.9
20059,12426654,56,16.8,1303552,20.9
20060,12426875,199,33.9,1303577,20.9
20061,12428930,415,95.0,1303710,20.3
20062,12430188,60,17.4,1303841,20.9
20063,12430708,184,31.4,1303868,20.9
20064,12431021,334,61.4,1303893,20.9
20065,12432327,92,21.3,1304025,20.9
20066,12433529,67,18.5,1304123,20.9
20067,12434308,180,30.7,1304148,20.9
20068,12435026,96,21.7,1304254,20.9
20069,12435150,199,33.9,1304279,20.9
20070,12435231,364,71.7,1304306,20.9
20071,12435274,103,22.2,1304330,20.9
20072,12435346,54,16.4,1304355,20.9
20073,12436126,371,73.8,1304452,20.9
20074,12436233,492,135,1304477,20.3
20075,12436893,143,25.7,1304573,20.9
20076,12437190,60,17.4,1304599,20.9
20077,12437471,499,141,1304623,20.3
20078,12438162,120,23.6,1304721,20.9
20079,12439269,78,19.9,1304819,20.9
20080,12439661,380,78.1,1304844,20.9
20081,12439812,127,24.2,1304948,20.9
20082,12441957,63,17.9,1305082,20.9
20083,12442001,216,36.8,1305106,20.9
20084,12443136,280,48.7,1305204,20.9
20085,12443741,319,57.6,1305227,20.9
20086,12444675,319,57.6,1305324,20.9
20087,12445307,216,36.8,1305419,20.9
20088,12446581,504,144,1305518,20.3
20089,12446727,319,57.6,1305541,20.9
20090,12446883,284,49.4,1305568,20.9
20091,12447094,380,78.1,1305592,20.9
20092,12448022,120,23.6,1305691,20.9
20093,12448391,67,18.5,1305788,20.9
20094,12449552,179,30.6,1305887,20.9
20095,12450619,103,22.2,1305990,20.9
20096,12453267,96,21.7,1306121,20.9
20097,12453518,390,82.7,1306146,20.9
20098,12453754,344,64.7,1306245,20.9
20099,12454007,71,19.1,1306269,20.9
20100,12455033,127,24.2,1306367,20.9
20101,12456070,167,28.8,1306465,20.9
20102,12457254,199,33.9,1306561,20.9
20103,12457455,71,19.1,1306585,20.9
20104,12458635,403,89.0,1306683,20.4
20105,12458909,115,23.2,1306708,20.9
20106,12459438,71,19.1,1306807,20.9
20107,12460777,496,144,1306904,20.3
20108,12461249,57,16.9,1307003,20.9
20109,12462756,99,21.9,1307110,20.9
20110,12463734,56,16.8,1307207,20.9
20111,12464561,63,17.9,1307494,20.9
20112,12465115,867,898,1307518,19.8
20113,12465506,103,22.2,1307614,20.9
20114,12465714,108,22.6,1307640,20.9
20115,12466298,49,15.5,1307663,20.9
20116,12466606,676,282,1307760,20.3
20117,12466920,344,64.7,1307783,20.9
20118,12467258,79,20.0,1307808,20.9
20119,12467700,368,72.9,1307905,20.9
20120,12469402,79,20.0,1308005,20.9
20121,12470409,399,87.3,1308103,20.3
20122,12470550,376,76.4,1308137,20.9
20123,12471927,199,33.9,1308268,20.9
20124,12473023,65,18.2,1308364,20.9
20125,12473308,81,20.3,1308388,20.9
20126,12473903,179,30.6,1308412,20.9
20127,12474219,135,24.9,1308510,20.9
20128,12474406,152,26.8,1308536,20.9
20129,12474688,70,18.9,1308561,20.9
20130,12474906,455,117,1308587,20.3
20131,12475557,56,16.8,1308685,20.9
20132,12477243,120,23.6,1308815,20.9
20133,12478045,51,15.9,1308838,20.9
20134,12478936,127,24.2,1308934,20.9
20135,12479969,236,40.4,1309032,20.9
20136,12480058,124,23.9,1309066,20.9
20137,12482732,536,160,1309231,20.3
20138,12483169,88,21.0,1309256,20.9
20139,12484374,51,15.9,1309351,20.9
20140,12484968,67,18.5,1309447,20.9
20141,12485579,99,21.9,1309470,20.9
20142,12485835,352,66.9,1309568,20.9
20143,12486681,231,39.5,1309593,20.9
20144,12488635,88,21.0,1309724,20.9
20145,12489391,209,35.6,1309821,20.9
20146,12489468,332,61.2,1309846,20.9
20147,12490538,124,23.9,1309942,20.9
20148,12490829,81,20.3,1309966,20.9
20149,12491197,71,19.1,1310062,20.9
20150,12491309,127,24.2,1310094,20.9
20151,12491807,291,51.0,1310121,20.9
20152,12492006,76,19.7,1310145,20.9
20153,12492335,51,15.9,1310244,20.9
20154,12493543,259,44.7,1310340,20.9
20155,12494410,49,15.5,1310439,20.9
20156,12495768,110,22.8,1310533,20.9
20157,12497555,112,22.9,1310666,20.9
20158,12498136,483,133,1310691,20.3
20159,12498164,420,96.8,1310718,20.3
20160,12498272,172,29.5,1310743,20.9
20161,12499548,675,318,1310876,20.3
20162,12499608,478,129,1310900,20.3
20163,12499798,103,22.2,1310933,20.9
20164,12499968,387,81.0,1310960,20.9
20165,12500947,323,58.5,1311057,20.9
20166,12501853,80,20.1,1311324,20.9
20167,12502369,335,61.8,1311346,20.9
20168,12502675,71,19.1,1311371,20.9
20169,12503954,176,30.1,1311502,20.9
20170,12504382,270,46.7,1311525,20.9
20171,12504434,209,35.6,1311551,20.9
20172,12504517,124,23.9,1311575,20.9
20173,12504610,81,20.3,1311602,20.9
20174,12505198,355,68.3,1311698,20.9
20175,12505621,344,64.7,1311725,20.9
20176,12506613,81,20.3,1311822,20.9
20177,12507302,115,23.2,1311928,20.9
20178,12508160,519,154,1312026,20.3
20179,12509298,120,23.6,1312124,20.9
20180,12510641,89,21.1,1312222,20.9
20181,12513344,97,21.7,1312351,20.9
20182,12514263,57,16.9,1312449,20.9
20183,12514829,163,28.2,1312545,20.9
20184,12514869,230,39.4,1312570,20.9
